class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt,tail,rank
679,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,2.2640375049313524,False,True,largest_losses,1
301,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,1.7436878283908044,False,True,largest_losses,2
780,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,1.2044097386384323,False,True,largest_losses,3
301,81,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.7670506094364526,False,True,largest_losses,4
511,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.577361785202072,False,True,largest_losses,5
888,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.22749623556438797,False,True,largest_losses,6
131,82,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.2132745979447499,False,True,largest_losses,7
85,81,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.20166889354362633,False,True,largest_losses,8
870,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.16721392975210847,False,True,largest_losses,9
131,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.15481966962984473,False,True,largest_losses,10
301,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.1244421481516298,False,True,largest_losses,11
568,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.11392476656464015,False,True,largest_losses,12
224,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.11070570637878062,False,True,largest_losses,13
462,80,primary_494f26df6416,aligned_actual_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.09877608342262433,False,True,largest_losses,14
301,79,primary_52112c337d08,aligned_actual_source,constant,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage15_w6,0.083511730195994,False,True,largest_losses,15
679,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.07328541702690929,False,True,largest_losses,16
19,79,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.06649978278773006,False,True,largest_losses,17
131,79,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.03810912699282198,False,True,largest_losses,18
780,82,primary_da06c09aa41a,aligned_actual_source,constant,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,0.026223767050197466,False,True,largest_losses,19
712,81,primary_d82bcfdaeedc,aligned_actual_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.025324734482605755,False,True,largest_losses,20
780,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-2.9701772721567177,True,False,largest_improvements,1
870,82,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-2.1035272921074153,True,False,largest_improvements,2
85,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5892297279922898,True,False,largest_improvements,3
679,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5826517132198885,True,False,largest_improvements,4
19,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9958952094009275,True,False,largest_improvements,5
679,80,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.9632182249443169,True,False,largest_improvements,6
224,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9175077652084269,True,False,largest_improvements,7
462,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9067171472428299,True,False,largest_improvements,8
131,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.8863552648900851,True,False,largest_improvements,9
870,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.849609569133964,True,False,largest_improvements,10
345,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.7548438759282876,True,False,largest_improvements,11
511,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.680440715423984,True,False,largest_improvements,12
870,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6693487733336951,True,False,largest_improvements,13
712,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.66831259574062,True,False,largest_improvements,14
462,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6518285291257941,True,False,largest_improvements,15
870,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.6258738320557314,True,False,largest_improvements,16
870,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.60117819968616,True,False,largest_improvements,17
345,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.5883217198257285,True,False,largest_improvements,18
462,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.5102369044479823,True,False,largest_improvements,19
85,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.4480675434408249,True,False,largest_improvements,20
85,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,186.10672442308564,False,True,largest_losses,1
888,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,22.446279263957294,False,True,largest_losses,2
301,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,18.830651450175523,False,True,largest_losses,3
975,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,18.411051776122804,False,True,largest_losses,4
462,81,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,10.17053088827426,False,True,largest_losses,5
679,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,8.76392101464029,False,True,largest_losses,6
888,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,5.84322444321576,False,True,largest_losses,7
679,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,5.59857749839296,False,True,largest_losses,8
888,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,5.339512851842358,False,True,largest_losses,9
224,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.072778260280476,False,True,largest_losses,10
568,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.020981883014599,False,True,largest_losses,11
679,82,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,2.471302335264795,False,True,largest_losses,12
975,80,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,2.4354234454364696,False,True,largest_losses,13
679,79,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,2.2640375049313524,False,True,largest_losses,14
19,81,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,2.240712260634041,False,True,largest_losses,15
712,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.833407624976573,False,True,largest_losses,16
301,81,primary_d82bcfdaeedc,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,1.7436878283908044,False,True,largest_losses,17
131,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.5441052672895235,False,True,largest_losses,18
301,79,primary_494f26df6416,aligned_actual_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,1.4823460099755685,False,True,largest_losses,19
301,79,primary_d0adb13a6bdf,aligned_actual_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.4648727671117714,False,True,largest_losses,20
85,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,-186.50799487293583,True,False,largest_improvements,1
888,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-22.446279263957294,True,False,largest_improvements,2
301,81,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-18.830651450175523,True,False,largest_improvements,3
679,82,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-18.69596083738753,True,False,largest_improvements,4
975,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-18.411051776122804,True,False,largest_improvements,5
975,80,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-10.175477373150217,True,False,largest_improvements,6
462,81,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-10.17053088827426,True,False,largest_improvements,7
679,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-8.76392101464029,True,False,largest_improvements,8
888,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-5.84322444321576,True,False,largest_improvements,9
568,82,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-5.836088148003056,True,False,largest_improvements,10
568,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-3.020981883014599,True,False,largest_improvements,11
679,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-2.471302335264795,True,False,largest_improvements,12
975,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-2.4354234454364696,True,False,largest_improvements,13
19,81,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-2.240712260634041,True,False,largest_improvements,14
679,79,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-2.1769387703696497,True,False,largest_improvements,15
301,82,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-1.9733015090159252,True,False,largest_improvements,16
301,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-1.9668856402270265,True,False,largest_improvements,17
712,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage15_w4,mlp_up_gate_all_blocks_stage4_w4,-1.833407624976573,True,False,largest_improvements,18
780,81,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-1.7021723518621703,True,False,largest_improvements,19
85,82,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-1.4858487449220978,True,False,largest_improvements,20
870,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,14.72990208394424,False,True,largest_losses,1
511,80,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,8.057706158493886,False,True,largest_losses,2
19,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,6.578613025248031,False,True,largest_losses,3
679,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,4.42736541266379,False,True,largest_losses,4
462,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,4.0772748345916625,False,True,largest_losses,5
301,81,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,3.292729681880478,False,True,largest_losses,6
888,81,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,1.9422763001969692,False,True,largest_losses,7
462,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,1.741884112331704,False,True,largest_losses,8
679,80,primary_ec9365fcc9ef,aligned_donor_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.5648060785726443,False,True,largest_losses,9
870,81,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,1.4929283564243294,False,True,largest_losses,10
780,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,1.3083086263173416,False,True,largest_losses,11
131,81,primary_ec9365fcc9ef,aligned_donor_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.271972005814007,False,True,largest_losses,12
679,79,primary_ec9365fcc9ef,aligned_donor_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.2200067133134667,False,True,largest_losses,13
224,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,1.1092268536692134,False,True,largest_losses,14
568,81,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.9997600731372209,False,True,largest_losses,15
462,79,primary_494f26df6416,aligned_donor_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.993742967071441,False,True,largest_losses,16
712,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.867689792895252,False,True,largest_losses,17
568,80,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.7836160399450414,False,True,largest_losses,18
19,82,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.7099660443965945,False,True,largest_losses,19
345,79,primary_d0adb13a6bdf,aligned_donor_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.6933836013242145,False,True,largest_losses,20
780,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-1.661868645839376,True,False,largest_improvements,1
870,82,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-1.4753553400166908,True,False,largest_improvements,2
85,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-1.3783197888720335,True,False,largest_improvements,3
679,80,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.9632182249443169,True,False,largest_improvements,4
780,80,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.8441270679809918,True,False,largest_improvements,5
511,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.680440715423984,True,False,largest_improvements,6
870,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6693487733336951,True,False,largest_improvements,7
870,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6436328914676643,True,False,largest_improvements,8
345,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.5597798172071862,True,False,largest_improvements,9
131,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.5186113500022885,True,False,largest_improvements,10
870,79,primary_ec9365fcc9ef,aligned_donor_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.45709897282490897,True,False,largest_improvements,11
780,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.42689466310493174,True,False,largest_improvements,12
85,82,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.40127044985018756,True,False,largest_improvements,13
19,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.3949083548275354,True,False,largest_improvements,14
511,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.38544762513959085,True,False,largest_improvements,15
384,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.30535135272939223,True,False,largest_improvements,16
85,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2940226194886151,True,False,largest_improvements,17
85,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.29309981172951904,True,False,largest_improvements,18
131,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2444408927054838,True,False,largest_improvements,19
462,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.23807898602370517,True,False,largest_improvements,20
870,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,14.12872388425808,False,True,largest_losses,1
511,80,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,7.792332111173195,False,True,largest_losses,2
19,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,5.582717815847103,False,True,largest_losses,3
888,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,5.339512851842358,False,True,largest_losses,4
301,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,4.499948786296149,False,True,largest_losses,5
462,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,3.4254463054658686,False,True,largest_losses,6
679,79,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,3.4216387280233107,False,True,largest_losses,7
679,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,2.8447136994439015,False,True,largest_losses,8
888,81,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,2.1307306489255247,False,True,largest_losses,9
224,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,1.872191579162703,False,True,largest_losses,10
679,80,primary_ec9365fcc9ef,aligned_donor_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.5648060785726443,False,True,largest_losses,11
131,79,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.5441052672895235,False,True,largest_losses,12
511,80,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.2953712950404674,False,True,largest_losses,13
131,81,primary_ec9365fcc9ef,aligned_donor_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.271972005814007,False,True,largest_losses,14
975,80,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,1.2579690284112528,False,True,largest_losses,15
679,79,primary_ec9365fcc9ef,aligned_donor_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.2200067133134667,False,True,largest_losses,16
511,79,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,1.1411625981895526,False,True,largest_losses,17
462,79,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.9851420268625477,False,True,largest_losses,18
870,81,primary_494f26df6416,aligned_donor_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.867054524368598,False,True,largest_losses,19
462,82,primary_d0adb13a6bdf,aligned_donor_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,0.835166965088874,False,True,largest_losses,20
679,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-17.258603647959767,True,False,largest_improvements,1
975,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-10.175477373150217,True,False,largest_improvements,2
568,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-5.836088148003056,True,False,largest_improvements,3
679,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-2.1769387703696497,True,False,largest_improvements,4
301,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-1.5995237819904413,True,False,largest_improvements,5
85,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-1.4838016712667785,True,False,largest_improvements,6
511,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.9483459347177359,True,False,largest_improvements,7
301,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.814877644405467,True,False,largest_improvements,8
870,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.45709897282490897,True,False,largest_improvements,9
462,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.24383871817367725,True,False,largest_improvements,10
